employee_id,employee_name,hire_date,branch_id,coach,target_ratio,rate,status,termination_date,termination_reason,employee_type,labour_category,partner
12338,Jeffrey Riley,2014-04-01,1-40,Robert Henry,0,150,Terminated,2015-02-01,,Permanent - Salary,Administration Finance & HR,0
12339,Alex Gonzales,2014-04-01,1-20,Karen Park,0,105,Terminated,2015-12-01,,Permanent - Salary,Engineering & Technical,0
12340,Jeffrey Fitzpatrick,2014-04-01,1-20,Jessica Adkins,0,145,Terminated,2014-08-01,,Permanent - Salary,Landscape Architecture,0
12341,Charles Mcpherson,,1-20,Kelly Lopez,0,140,Terminated,,,Subcontractors,Project Management & Consulting,0
12342,William Jones,2014-05-01,1-40,Alisha Blackwell,0,140,Terminated,2014-08-01,,Permanent - Salary,Planning,0
12343,Marie Black,2014-05-01,1-40,Dawn Burns,0,160,Terminated,2015-08-01,,Permanent - Salary,Engineering & Technical,0
12344,Ronald George,2014-05-01,1-20,Randy Baker,0,130,Terminated,2014-12-01,,Permanent - Salary,Engineering & Technical,0
12345,Mrs. Colleen Pierce,2014-05-01,1-20,Jacob Reese,0,155,Terminated,2014-08-01,,Permanent - Salary,Engineering & Technical,0
12346,John Ingram,2014-05-01,1-20,Susan Lawrence,0,120,Terminated,2014-08-01,,Permanent - Salary,Engineering & Technical,0
12347,David Brown,2014-05-01,1-40,Margaret Lawson,0,170,Terminated,2015-06-01,,Permanent - Salary,Communications IT & Design,0
12348,Rebekah Gardner,2014-05-01,1-30,Kellie Smith,0,135,Terminated,2014-08-01,,Permanent - Salary,Planning,0
12349,Heather Wilson,2014-05-01,1-10,Sarah Simon,0,80,Terminated,2019-04-01,,Temporary - Other Hourly,Administration Finance & HR,0
12350,Lisa Nunez,,1-20,Stephanie Herrera,0,275,Terminated,2015-07-01,,Subcontractors,Engineering & Technical,0
12351,Jonathan Lambert,2014-06-01,1-40,Robert Henry,0,105,Terminated,2014-07-01,,Permanent - Salary,Administration Finance & HR,0
12352,Juan Hodges,2014-07-01,1-80,Ernest Fuller,0,140,Terminated,2014-08-01,,Permanent - Salary,Administration Finance & HR,0
12353,Sean Clark,2014-07-01,1-20,Rachel Jenkins,0,120,Terminated,,,Permanent - Salary,Administration Finance & HR,0
12354,Adam Lee Jr.,2014-08-01,1-10,Unknown,0,330,Terminated,,,Subcontractors,Project Management & Consulting,0
12355,Leslie Walker,2014-09-01,1-40,Nicolas Meyers,0,100,Terminated,2014-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
12356,Alexandria Rodriguez,2014-09-01,1-40,Margaret Lawson,0,145,Terminated,2014-12-01,,Permanent - Salary,Planning,0
12357,Sean Huang,2014-09-01,1-20,James Flores,0,75,Terminated,2015-06-01,,Permanent - Salary,Administration Finance & HR,0
12358,Dana Carroll DDS,2014-09-01,3-20,Lisa Walker,90,230,Terminated,2015-06-01,,Permanent - Salary,Field Surveying & Geomatics,0
12359,Tyler Martinez,2014-12-01,1-60,Mrs. Mary Brown,95,105,Terminated,2015-05-01,,Permanent - Salary,Engineering & Technical,0
12360,Terry Brown,,3-20,Unknown,0,220,Terminated,,,Permanent - Salary,Field Surveying & Geomatics,0
12361,Charles Donaldson,2015-01-01,1-61,Ashley Bush DDS,95,75,Terminated,2015-04-01,,Permanent - Salary,Engineering & Technical,0
12362,Lisa Ross,2015-02-01,3-40,Unknown,94,110,Terminated,2015-11-01,,Permanent - Salary,Field Surveying & Geomatics,0
12363,Austin Henry,2015-04-01,1-20,Randy Baker,0,165,Terminated,2015-08-01,,Permanent - Salary,Engineering & Technical,0
12364,Jason Sullivan,2015-05-01,1-40,Dustin Steele,0,150,Terminated,2015-08-01,,Permanent - Salary,Communications IT & Design,0
12365,Daniel Collins DVM,2015-05-01,3-40,John Edwards,85,105,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12366,Katherine Weber,2015-05-01,1-20,Paula Guzman,0,125,Terminated,2015-08-01,,Permanent - Salary,Engineering & Technical,0
12367,Heather Sexton,2014-09-01,3-40,Nicolas Meyers,0,110,Terminated,2015-12-01,,Permanent - Salary,Field Surveying & Geomatics,0
12368,Janice Graves,2015-05-01,1-60,Joshua Mills,90,85,Terminated,2015-09-01,,Permanent - Salary,Planning,0
12369,Luis Duarte,2015-05-01,1-10,Emily Larson,80,120,Terminated,2015-12-01,,Permanent - Salary,Engineering & Technical,0
12370,Brandon Holmes,2018-01-01,1-60,Cynthia Miller,80,125,Terminated,2018-04-01,,Temporary - Other Hourly,Engineering & Technical,0
12371,Justin Anderson,2015-05-01,1-20,Unknown,0,100,Terminated,2015-07-01,,Permanent - Salary,Administration Finance & HR,0
12372,Steven Mitchell,2015-06-01,1-70,Maurice Smith,50,145,Terminated,2015-08-01,,Permanent - Salary,Engineering & Technical,0
12373,Joy Duran,2015-06-01,1-40,Brian Santiago,0,195,Terminated,2015-08-01,,Permanent - Salary,Engineering & Technical,0
12374,William Newman,2015-06-01,1-40,Dawn Burns,0,195,Terminated,2015-09-01,,Permanent - Salary,Engineering & Technical,0
12375,Jamie Hall,2019-05-01,3-20,Lisa Walker,95,170,Terminated,2019-08-01,,Temporary - Other Hourly,Field Surveying & Geomatics,0
12376,Kristy Espinoza,2015-09-01,1-60,Jonathan Tyler,90,95,Terminated,2016-04-01,,Permanent - Salary,Engineering & Technical,0
12377,Jenny Moore,2016-05-01,1-40,Dawn Burns,85,130,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12378,Steven Ortiz,2015-08-01,1-10,Carol Stout,0,90,Terminated,2015-10-01,,Permanent - Salary,Engineering & Technical,0
12379,Gary Macias,,1-70,Thomas Jones,100,225,Terminated,2020-08-01,Voluntary,Subcontractors,Engineering & Technical,0
12380,Tyler Aguilar,,1-65,Mark Schwartz,100,200,Terminated,2016-11-01,,Subcontractors,Project Management & Consulting,0
12381,Mark Hanson,2016-01-01,1-60,Cynthia Miller,90,100,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12382,Lisa Atkins,2017-09-01,1-10,Deborah Williams,70,115,Terminated,2018-05-01,,Temporary - Other Hourly,Engineering & Technical,0
12383,Kelli Herrera,2016-01-01,1-10,Unknown,0,115,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12384,Robert Grimes,2016-05-01,1-70,Lindsay Woods,0,95,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12385,Justin Powell,2016-03-01,1-60,Joel Carroll,90,190,Terminated,2018-01-01,,Temporary - Other Hourly,Planning,0
12386,Lawrence Jacobs,,1-60,John Ortega,0,130,Terminated,2016-04-01,,Subcontractors,Administration Finance & HR,0
12387,Danielle Cruz,2016-05-01,1-20,Rebecca Miller,0,155,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12388,Linda Lee,2016-05-01,1-70,Kevin Scott,0,75,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12389,Mark Simmons,2016-05-01,1-10,Emily Larson,0,125,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12390,Donald Vazquez,2016-05-01,1-40,Adam Walker,90,190,Terminated,2017-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12391,Brandon Waters,2016-05-01,1-40,Danielle Martinez,60,160,Terminated,2016-08-01,,Permanent - Salary,Planning,0
12392,Amy Peck,2016-05-01,1-10,Makayla Campbell,0,135,Terminated,2016-08-01,,Permanent - Salary,Engineering & Technical,0
12393,Mr. Marc Hubbard,2018-10-01,1-40,Carol Jackson,0,90,Terminated,2018-10-01,,Temporary - Other Hourly,Administration Finance & HR,0
12394,Glenda James,2018-01-01,1-61,Darren Lewis,90,95,Terminated,2019-04-01,,Temporary - Other Hourly,Engineering & Technical,0
12395,Michelle Anderson,2016-09-01,1-65,Catherine Mullins,80,135,Terminated,2016-12-01,,Permanent - Salary,Engineering & Technical,0
12396,Brenda Woods,2017-02-01,1-20,Unknown,90,250,Terminated,2017-05-01,,Temporary - Other Hourly,Engineering & Technical,0
12397,Brian Young,2017-03-01,1-10,Unknown,100,175,Terminated,2018-10-01,,Temporary - Other Hourly,Engineering & Technical,0
12398,Tammy Parks,2017-03-01,1-10,Unknown,100,170,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12399,Savannah Robinson,2017-03-01,1-10,Unknown,100,220,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12400,William Austin,2017-03-01,1-10,Unknown,100,170,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12401,Jeremy Rodriguez DVM,2017-04-01,1-10,Unknown,100,215,Terminated,2018-10-01,,Temporary - Other Hourly,Engineering & Technical,0
12402,Devin Brown,2017-04-01,1-10,Unknown,100,185,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12403,Melinda Powers,2017-04-01,1-10,Unknown,100,170,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12404,Todd Silva,2017-04-01,1-10,Unknown,100,170,Terminated,2018-06-01,,Temporary - Other Hourly,Engineering & Technical,0
12405,Christine Ward,2017-04-01,1-10,Unknown,100,180,Terminated,2018-10-01,,Temporary - Other Hourly,Engineering & Technical,0
12406,Daniel Diaz,2017-04-01,1-10,Unknown,100,210,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12407,Anna Smith,2017-04-01,1-10,Unknown,100,165,Terminated,2018-10-01,,Temporary - Other Hourly,Engineering & Technical,0
12408,Natalie Ramos,2017-04-01,1-10,Unknown,100,165,Terminated,2018-10-01,,Temporary - Other Hourly,Engineering & Technical,0
12409,Alex Conrad,2017-02-01,1-30,Unknown,100,130,Terminated,2017-07-01,,Temporary - Other Hourly,Project Management & Consulting,0
12410,Allen Goodman,2017-04-01,1-60,Robert Mccullough DVM,80,110,Terminated,2017-08-01,,Temporary - Other Hourly,Planning,0
12411,Theresa Mills,2017-04-01,1-70,Unknown,60,105,Terminated,2017-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12412,Andrew Potter,2017-04-01,1-20,Unknown,95,180,Terminated,2017-12-01,,Temporary - Other Hourly,Administration Finance & HR,0
12413,William Robinson,2017-05-01,1-10,Unknown,100,175,Terminated,2017-06-01,,Temporary - Other Hourly,Engineering & Technical,0
12414,Jennifer Castillo,2017-05-01,1-40,Unknown,60,180,Terminated,2017-08-01,,Temporary - Other Hourly,Planning,0
12415,Karen Brown,2017-05-01,1-40,Unknown,60,175,Terminated,2017-08-01,,Temporary - Other Hourly,Planning,0
12416,Brandon Ramirez,2017-05-01,1-70,Unknown,0,115,Terminated,2017-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12417,Jennifer Gomez,2017-05-01,1-10,Unknown,70,115,Terminated,2017-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12418,Melissa Jones,2017-05-01,1-40,Unknown,80,155,Terminated,2017-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12419,Brian Wood,2017-05-01,1-40,Unknown,10,150,Terminated,2017-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12420,Tracey Morris,2017-05-01,1-10,Unknown,100,165,Terminated,2017-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12421,Amy Perkins,2017-05-01,1-10,Unknown,100,170,Terminated,2017-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12422,Michael Gilbert,2017-05-01,1-80,Unknown,90,190,Terminated,2017-06-01,,Temporary - Other Hourly,Engineering & Technical,0
12423,William Sheppard,,1-60,Chelsea Smith,0,145,Terminated,2018-06-01,,Subcontractors,Communications IT & Design,0
12424,Natalie Flowers,,6-10,Unknown,70,500,Active,,,Permanent - Salary,Engineering & Technical,0
12425,Sarah Wood,,6-10,Unknown,65,405,Active,,,Permanent - Salary,Engineering & Technical,0
12426,Kimberly Bruce,,6-10,Unknown,90,510,Active,,,Permanent - Salary,Engineering & Technical,0
12427,April Torres,2017-06-01,1-65,Unknown,100,90,Terminated,2018-12-01,,Temporary - Other Hourly,Engineering & Technical,0
12428,Jade Williams,2017-09-01,1-60,Unknown,5,60,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12429,Andrew Kelley,2017-06-01,1-30,Unknown,100,140,Terminated,2017-07-01,,Temporary - Other Hourly,Planning,0
12430,John Richard,2017-06-01,1-20,Unknown,100,155,Terminated,2017-07-01,,Temporary - Other Hourly,Engineering & Technical,0
12431,Stephen Adams,2019-07-01,1-40,Unknown,5,95,Terminated,2019-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12432,Michelle Diaz,2019-01-01,1-60,Catherine Mullins,90,140,Terminated,2019-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12433,Terry Evans,2017-09-01,1-61,Unknown,75,120,Terminated,2018-01-01,,Temporary - Other Hourly,Engineering & Technical,0
12434,Rebecca Peters,2017-09-01,1-65,Unknown,80,135,Terminated,2018-01-01,,Temporary - Other Hourly,Engineering & Technical,0
12435,Cindy Hanson,2017-09-01,1-10,Unknown,60,125,Terminated,2018-08-01,,Temporary - Other Hourly,Planning,0
12436,Cody Jacobs,2017-09-01,1-60,Kristen Watson,0,145,Terminated,2017-09-01,,Temporary - Other Hourly,Administration Finance & HR,0
12437,Samantha Moore,2017-10-01,1-20,Unknown,75,245,Terminated,2018-06-01,,Permanent - Salary,Planning,0
12438,John Dunn,2017-11-01,1-20,Billy Moreno,95,120,Terminated,2018-03-01,,Temporary - Other Hourly,Planning,0
12439,Travis Phillips,,1-40,Unknown,25,100,Terminated,,,Subcontractors,Administration Finance & HR,0
12440,Tammy Howard,2017-11-01,1-20,Unknown,100,195,Terminated,,,Subcontractors,Project Management & Consulting,0
12441,Dr. Jordan Harrington Jr.,2018-03-01,1-80,Richard Hogan,0,115,Terminated,2018-07-01,,Temporary - Other Hourly,Administration Finance & HR,0
12442,Paul Guzman,2018-03-01,1-20,Unknown,85,190,Terminated,2018-09-01,,Temporary - Other Hourly,Planning,0
12443,George Moore,2018-04-01,1-55,Terry Sullivan,50,195,Terminated,2018-12-01,,Subcontractors,Administration Finance & HR,0
12444,Amanda Rodgers,2018-04-01,1-60,Joel Carroll,90,130,Terminated,2018-08-01,,Temporary - Other Hourly,Planning,0
12445,Jesse Padilla,2019-04-01,3-40,John Edwards,85,100,Terminated,2019-08-01,,Temporary - Other Hourly,Field Surveying & Geomatics,0
12446,James Small,2018-05-01,1-40,Kayla Lee,90,130,Terminated,2018-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12447,Danielle Strickland,2018-05-01,1-40,Alexandra Bauer,90,130,Terminated,2018-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12448,Jeremy Reyes,2018-05-01,1-40,Brent Lewis,80,195,Terminated,2018-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12449,Stephen Duffy,2018-05-01,1-40,Brent Lewis,80,135,Terminated,2018-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12450,Justin Cantu,2018-05-01,1-20,Kelly Smith,90,140,Terminated,2018-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12451,Jesse Nelson,2018-05-01,1-40,Nicole Vazquez,60,165,Terminated,2018-08-01,,Temporary - Other Hourly,Planning,0
12452,Kevin Morrison,2018-05-01,1-70,Dennis Thompson,30,130,Terminated,2018-08-01,,Temporary - Other Hourly,Planning,0
12453,George Adams,2018-05-01,1-60,Karen Marsh,90,95,Terminated,2018-08-01,,Temporary - Other Hourly,Planning,0
12454,Brittany Ward,2018-04-01,1-20,Barbara Carter,90,155,Terminated,2018-11-01,,Temporary - Other Hourly,Engineering & Technical,0
12455,Francisco Adams,2018-05-01,1-40,Christopher Dean,0,135,Terminated,2018-09-01,,Temporary - Other Hourly,Administration Finance & HR,0
12456,Kristina Gibson,2018-05-01,1-70,Adrian Ortiz,100,130,Terminated,2018-11-01,,Temporary - Other Hourly,Project Management & Consulting,0
12457,Rebecca Harris,2018-05-01,1-20,Eric Evans,95,185,Terminated,2019-08-01,,Temporary - Other Hourly,Project Management & Consulting,0
12458,Dr. Leslie Rodriguez,2018-05-01,1-40,Christopher Dean,0,105,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12459,John Moody,2018-05-01,3-40,John Edwards,85,130,Terminated,2019-12-01,,Temporary - Other Hourly,Field Surveying & Geomatics,0
12460,Lisa Webb,2018-06-01,1-70,Mrs. Sara Li,0,125,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12461,Amy Haynes,2018-06-01,1-70,Mrs. Sara Li,0,135,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12462,Steven Thompson,2019-07-01,1-70,Zoe Mcintyre,100,95,Terminated,2019-07-01,,Temporary - Other Hourly,Administration Finance & HR,0
12463,Mary Pham,2018-06-01,1-10,Caitlin Acosta,60,120,Terminated,2018-09-01,,Temporary - Other Hourly,Engineering & Technical,0
12464,Sharon Rivera,2018-06-01,1-20,Unknown,0,125,Terminated,2018-09-01,,Temporary - Other Hourly,Administration Finance & HR,0
12465,Nathan Woods,2020-07-01,1-20,Robert White,0,195,Terminated,2020-10-01,,Temporary - Other Hourly,Project Management & Consulting,0
12466,Amy Yang,2018-06-01,1-70,Michael Crawford,100,60,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12467,Michelle Buckley,2019-07-01,1-70,Zoe Mcintyre,100,30,Terminated,2019-07-01,,Temporary - Other Hourly,Administration Finance & HR,0
12468,Robin Peterson,2018-08-01,1-70,Mrs. Sara Li,0,90,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12469,Kenneth Sanchez,2018-07-01,1-00,Carolyn Hansen,0,85,Terminated,2018-09-01,,Temporary - Other Hourly,Administration Finance & HR,0
12470,Lisa Wolf,2018-08-01,1-80,Richard Hogan,0,130,Terminated,2018-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12471,Jason Olson,2018-08-01,1-60,Heather Miller,0,115,Terminated,2018-12-01,,Temporary - Other Hourly,Administration Finance & HR,0
12472,James Ford,2018-08-01,1-70,Mrs. Sara Li,0,100,Terminated,2018-11-01,,Temporary - Other Hourly,Administration Finance & HR,0
12473,Michael Cannon,2019-01-01,1-00,Amanda Flores,0,110,Terminated,2019-09-01,,Temporary - Other Hourly,Administration Finance & HR,0
12474,Jennifer Fox,2019-01-01,1-00,Amanda Flores,0,130,Terminated,2019-09-01,,Temporary - Other Hourly,Administration Finance & HR,0
12475,Gail Hughes,2018-04-01,1-70,Mrs. Sara Li,0,50,Terminated,2020-03-01,,Temporary - Other Hourly,Administration Finance & HR,0
12476,Deborah Garrett,2020-07-01,1-20,Robert White,95,220,Terminated,2020-10-01,,Temporary - Other Hourly,Project Management & Consulting,0
12477,James Nash,2019-01-01,1-65,Robert Morrison,90,145,Terminated,2019-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12478,Ashley Wolf,2019-01-01,1-70,Christine West,30,115,Terminated,2019-04-01,,Temporary - Other Hourly,Engineering & Technical,0
12479,Ian Vincent,2019-01-01,1-40,Kayla Lee,70,140,Terminated,2019-03-01,,Temporary - Other Hourly,Engineering & Technical,0
12480,Deborah Morris,2019-02-01,1-80,Roger Martinez,0,85,Terminated,2019-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12481,Paige Lee,2019-04-01,1-20,Mark Livingston,50,100,Terminated,2019-08-01,,Temporary - Other Hourly,Administration Finance & HR,0
12482,Sharon Jackson PhD,2019-04-01,1-60,Rachael Calhoun,90,110,Terminated,2019-08-01,,Temporary - Other Hourly,Planning,0
12483,Michelle James,2019-04-01,1-55,Michelle George,0,65,Terminated,2019-12-01,,Temporary - Other Hourly,Administration Finance & HR,0
12484,Gregory Hill,2019-04-01,1-55,Michelle George,0,25,Terminated,2020-03-01,,Temporary - Other Hourly,Administration Finance & HR,0
12485,Joseph Cole,2019-05-01,1-60,Joseph Hebert,60,90,Terminated,2019-08-01,,Temporary - Other Hourly,Planning,0
12486,Derek Clements,2019-05-01,1-61,Randy Gutierrez,90,140,Terminated,2019-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12487,Eric Pennington,2019-04-01,1-20,Susan Lawrence,90,180,Terminated,2019-10-01,,Temporary - Other Hourly,Engineering & Technical,0
12488,Amy Edwards,2019-05-01,1-30,Jackson Dudley,30,130,Terminated,2019-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12489,Raymond Douglas,2019-05-01,1-70,Jeffery Webb,30,80,Terminated,2019-08-01,,Temporary - Other Hourly,Engineering & Technical,0
12490,Rhonda Black,2020-09-01,1-65,Devin Cervantes,90,115,Terminated,2021-01-01,Voluntary,Temporary - Other Hourly,Engineering & Technical,0
